Data Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country.Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Micronesia, Fed. Sts.",FSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,53.38225133,,,,,,,,,,,,23.92089732,23.3730387,23.10819097,25.25381146,23.648261,24.07504893,23.04577026,23.22008501,23.17162858,21.95932333,22.42775047,22.33973951,24.98154114,26.20063988,25.03219941,24.74600438,26.36571736,28.10718576,26.41153743,24.90262197,26.20168922,27.16692308,27.62994429,22.51219388,23.25449239,22.10163978,22.27564103,22.46853488
Moldova,MDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27350971,27.48428291,25.96379378,25.76808685,24.8810986,25.40932153,22.42004068,21.02182945,18.3282016,17.58673826,16.3997955,14.49887608,9.982970241,8.810934172,8.49746275,11.16125723,11.3842526,10.44817272,11.55036194,14.07095696,12.82125575,12.47974385,12.19959108,10.14687846,10.16081263,9.366692014,10.58658701,8.293261885
Monaco,MCO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.74278822,18.0364148,18.41536439,17.20092907,16.40070327,18.66952831,16.41756811,16.62938028,15.51500748,12.47383664,11.81156982,25.55710631,25.70936523,27.48261385,32.54282457,38.47700456,32.23688385,32.43336876,31.69783307,27.42253062,22.96888751,18.91912528,18.43951721,20.02977653,19.79796049,17.64367084,18.42796539,19.21512478,17.86443807,11.7325632,10.30735682,11.25802456,13.41406247,13.34122109,14.07920318,12.62784369,11.13723327,11.42800452,11.55838286,12.9656563,13.16317419,13.0278534
Montenegro,MNE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30187792,10.81120523,10.92378228,9.914987339,9.261922058,8.757659805,8.211403885,7.229072026,7.440486548,8.268183892,7.678082871,8.072945781,7.452450544,8.034662501,8.099835682,8.061185734,7.46824082,6.853890741,6.732237789,6.393841539,7.554891791,6.461483445,6.043989063
Morocco,MAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.44504021,21.0016488,21.7371562,22.42222893,19.33005033,19.93906398,21.86718786,21.25508674,20.82618193,20.65593321,17.89843729,19.25347058,16.38431704,18.91975197,17.91660622,15.12214362,10.6848451,12.91555411,12.62338381,12.12317088,13.29093273,15.70511066,11.76451577,14.20341997,14.35190177,15.09517541,17.49943674,14.04275721,13.06940743,17.25950772,13.49264985,18.4399801,14.63418013,14.48679021,12.47663953,10.72863179,11.87617762,11.84327817,12.49186018,11.86933372,10.69888045,12.3041681,9.875246649,10.86496179,11.96504755,11.96208127,12.08190261,11.32975115,12.35836619,10.35314652,11.79619318,10.32196511,11.1602888,11.30554024,10.84240174,10.66364014,11.99558807,10.3315546
Mozambique,MOZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.93580468,29.71481091,33.09767076,30.16835858,31.34655392,30.95381146,30.18163694,26.98640376,22.79818656,19.03917485,18.22572862,22.73417735,22.72283054,22.49012891,22.92140599,24.11339172,24.01621736,26.84575173,27.91060172,27.30937709,26.484873,25.51770665,24.25290908,24.65546716,23.56631649,23.62728109,26.07496047,25.54255979,24.76978181,26.88197441,26.89459135,26.72629298
Myanmar,MMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23864526,57.06919164,54.52833273,50.62056086,48.16509019,46.6872404,43.91895847,43.32276601,40.27509564,38.10812061,36.85307575,32.4961825,30.5901997,29.53372536,27.82980258,26.77177865,25.62862287,23.4041281,22.0756064,20.84215778,22.41865254,22.78529016,22.33435008
Namibia,NAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,8.023447972,8.741123764,8.458458789,8.058677306,7.933240462,7.391950558,7.747895316,9.134995318,9.165039756,8.457990069,9.055374716,9.973326526,7.083253148,7.420324401,10.12916002,9.447366191,9.329859553,8.510223824,8.588564582,8.766234059,10.73102477,9.67546592,10.03914318,10.21534323,8.939778917,10.36848875,9.646471039,8.440713665,7.531686571,8.148144593,8.455369441,8.113627203,8.0544752,7.821464901,8.138935754,6.650426796,6.720117635,7.676156215,7.768297709,7.083976852,9.158178089,9.563003791,8.759622822
Nauru,NRU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,64.58407648,68.69300568,66.23538322,67.39160414,66.42454686,66.86815807,66.83821697,67.84646088,65.33252722,68.41817725,69.00609461,66.08600762,60.12152894,58.8688401,60.1620533,57.89902179,56.79862201,57.16728978,56.52251303,57.29880913,48.85802602,48.69715024,47.95033196,47.79210985,47.68956749,48.80289317,44.72338673,42.66526274,39.89594836,40.44170782,39.04140527,38.92765745,38.78073387,37.39300969,38.70148172,38.24389704,35.24767001,36.15029503,35.10587509,34.67635711,33.82489668,32.36648504,31.16441132,30.30571637,31.32265206,33.17937849,30.80548548,30.07605696,28.62265753,27.46189536,26.51850843,25.51787537,23.69954846,22.33467205,21.58337276,22.18009019,22.02145228,20.91436998
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,5.626855952,5.167846008,4.802123115,4.747133435,4.676096782,4.040594865,4.326493513,4.320509801,3.659232367,3.532125412,3.497880749,3.445031119,3.866973334,3.9743369,3.802038234,3.778285498,3.799388798,3.923024677,3.876693456,3.829645567,4.144414021,4.012240476,3.900485208,3.638320996,3.185939402,3.212751886,3.104261304,2.877330432,2.967922698,2.556968767,2.3296675,2.298636968,2.224615621,2.077675366,2.059827226,1.866287791,1.857926275,1.945954638,1.817110002,1.635048316,1.553192647,1.778509263,1.578974074,1.659504476,1.790864893,1.73834058,1.724327834,1.766532032,1.855594964,1.650673719,1.635805696,1.599060927,1.516907558,1.504983053
New Caledonia,NCL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624209765,3.618932231,3.619411408,3.702684015,3.876145882,3.547264732,3.483644507,3.674912874,2.21645365,2.163765221,2.18957397,2.360202937,1.890358715,1.74345821,1.786860543,1.548692485,1.727125863,1.272001751,1.387632776,1.416649322,1.344741391,1.368228301,1.644436914,1.713291467,1.772455341,1.913341037,1.926708117,2.011901973,,1.786138614,,,
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,11.40773158,13.16056911,11.90088034,8.239366963,9.922725676,10.78487539,9.454708176,8.956570784,11.41766525,9.960142822,8.52086743,7.179456266,7.434642732,8.31159507,7.303778317,5.949648853,6.095541792,6.510115916,6.768447151,5.988676816,6.888517383,6.717303887,7.326041975,6.507726269,6.450808429,6.437127229,6.077374422,5.946117986,6.275777407,7.75290181,7.981384797,5.852893528,5.729332466,5.365588545,4.517697024,4.983605032,6.068365538,5.012512803,5.75069349,6.587915925,6.284091443,5.517393583,7.033595794,4.776286676,4.470295266,5.54988447,5.914544379,5.66542445,5.694033893,5.714468646,5.780224316,
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01922159,20.08038646,21.40552975,19.95677134,19.19095088,17.00021697,17.76550514,16.81332947,16.43011199,15.62590256,15.96882227,16.13789807,15.89979636,16.4606319,16.26225684,16.06779982,16.98190877,18.88430619,17.61219067,16.49179277,16.70930568,16.1101157,14.91524265,14.99662064,15.32258849,15.52967804,15.7302571,15.4434217,16.52363955
Niger,NER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,75.32407003,73.88716501,75.99760963,72.94795443,74.3240386,67.70391961,66.87473439,70.70632571,69.16820718,66.41938091,64.87511187,65.46078092,62.46013645,60.27145111,63.79496479,50.31146282,47.02771859,51.78719519,52.68034939,48.68450092,43.05660591,45.65180487,44.29864469,41.58055549,35.7713392,36.7428931,34.72853994,35.210848,35.35041061,34.07162501,29.44224837,31.58085187,33.15940978,34.07709255,31.16929417,30.73058097,32.32870033,30.23252473,35.41378097,35.00259458,36.57556007,40.18192773,41.36693517,41.1955263,37.37172856,39.28052013,39.74507858,37.09450644,38.77500623,34.78481027,35.82138796,33.64676428,33.68099382,32.23501073,33.42904423,32.41699527,35.26295821,35.8168682,37.57762186,36.99192039,38.37557986,36.4810258,41.35051636
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,12.24040925,13.50269014,14.99073289,18.30836066,18.22763997,18.02042516,20.55210632,23.37164885,21.27559734,21.55626328,20.88528311,20.32115887,23.49113048,25.17384878,25.48650645,26.1991592,27.41665114,27.90837138,26.02848571,21.3572413,24.47535466,36.96508267,33.82706055,27.2304536,26.08928283,24.73499126,24.66257721,25.27975078,26.74885451,23.89370409,22.23471099,21.85995862,20.75862283,19.99025477,20.63189348,20.98310971,20.84657143,21.20377372,21.90629593,24.14330587,23.35705876,23.69187184
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.161842105,10.84297521,14.48441077,10.02339755,10.57674851,10.61094145,10.667681,10.43231285,10.86171647,10.51768312,10.09628146,9.745119714,10.17012077,11.53877645,11.55399486,9.736194549,8.989368056,8.932416885,11.44351515,10.37016849,10.12060481,9.350992921,9.104719704,10.02747609,10.17756728,9.726918494,9.172908313,7.873245042,8.47039847,8.132291394,8.569059288,7.147488844,7.405050919
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,5.101059762,5.074977891,4.587188052,4.445539068,4.393565591,4.115822612,4.403958821,4.434578763,4.229007696,3.78009938,3.626063925,3.619323147,3.418784394,2.959589198,3.070963462,2.859520414,3.128651755,3.196539786,3.085904795,2.905158643,2.984019705,2.910692114,2.62774369,2.609419442,2.603645393,2.589556221,2.227137916,2.061787022,2.263245231,2.050592872,1.784138167,1.544767755,1.473840341,1.256515167,1.335590449,1.35951412,1.365562318,1.20029286,1.082552958,1.236088522,1.524784952,1.30483724,1.077275113,1.253035674,1.383431337,1.481830296,2.033898849,1.918778924,1.811199019,1.782461022,1.843929425,1.598869177,1.654044452
Oman,OMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,74.23312883,61.19402985,60.28037383,60.18099548,60.61946903,58.67768595,36.8556701,19.18678526,16.1,15.54307116,13.42925659,12.07386364,9.858323495,3.236587511,2.789285113,2.06943345,2.54541587,3.243528448,3.125242342,2.545859349,2.476767739,2.533149286,2.93806354,2.921001674,2.772071031,3.427815583,3.50935618,3.833152427,3.24952825,2.586302833,2.632544487,2.335052946,2.396119577,2.532562962,2.775527124,2.504128151,2.619262665,3.206996927,2.952894164,2.242058668,2.334386044,2.320375202,2.206562297,1.936874874,1.616481323,1.401871892,1.377368456,1.116243337,1.476561082,1.24729892,1.100416809,1.015510865,1.142265561,1.112707195,1.729760807,1.985322117,1.984599252,1.849420191,1.994719339,2.469339655,2.120779761,1.840796923
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.1892013,41.72742569,40.02923264,38.84001451,38.3240539,36.96830175,33.83689668,35.05317054,36.54167537,33.95003507,33.43176059,31.96629324,32.80229729,32.45866177,31.87668838,30.16018636,29.40842564,29.36132703,28.6768292,27.77980145,26.54550579,27.46229277,28.44776792,27.27320129,24.90459788,25.68912459,25.03265103,23.63545213,23.15332349,23.91363374,23.06707339,22.84244562,23.31001292,22.19793997,22.75282452,23.42187937,23.19579581,24.48425079,25.30313827,25.16928551,25.38713604,24.1449605,22.70262754,22.15193734,22.00189001,21.5745097,20.41834605,19.93795143,20.35136528,21.78692297,22.68881017,23.81964298,23.38619553,23.70759459,23.49273201,23.26284078,22.3283302,21.96320354,21.65123536,20.67787132,21.85413255,22.66250808,22.34804221
Palau,PLW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.890287123,3.686954525,3.825302293,3.857311726,3.893332204,4.081825684,4.721376835,3.988481426,4.223186521,4.100917882,3.99364674,3.921524643,3.834565216,4.009703784,3.528940929,2.991101284,3.047466476,3.444483384,3.455585288,3.393928747,3.281997047,3.503394546,3.406679259
Panama,PAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,10.82753568,10.57112552,10.01956064,9.478755648,8.271748451,8.282838271,8.76046808,9.440934047,8.72367662,8.056248967,7.403760363,7.252131985,6.760746823,7.234276821,6.757089492,6.864776062,7.337061854,7.419783744,7.960473359,8.503860238,8.074135289,7.656276249,6.919693263,6.59005946,6.460789927,6.485933604,6.435148028,6.315491537,6.427343736,6.021101523,6.293273429,6.732166037,6.682700145,6.867910699,6.438375573,6.015579606,5.750459096,4.846923205,4.495170169,3.793243436,3.612396776,3.229235879,3.047512101,2.944524001,2.849880011,2.786004533,2.60051772,2.384705166,2.370477738,2.357299521,2.945244978,2.65507344,2.619447509
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,49.03934126,47.38421955,44.03409091,42.55319149,41.58802473,41.33486107,41.96246401,42.89011014,41.81228842,37.17903588,34.48549068,32.38043469,28.20596917,27.99570576,29.70183345,31.70365691,32.98421255,36.02722138,33.86009838,33.11865816,33.39280276,32.426252,32.67678413,37.36757042,33.76511143,32.18909147,29.86371194,29.14734551,28.11504744,28.9740589,25.97903262,24.47312337,27.56672351,32.36352458,33.81277544,31.64525292,35.03305271,33.69214209,34.25726649,33.96639208,34.41128094,37.99064819,38.34858793,35.96866281,,20.40323706,19.60859082,20.17487216,21.64346778,19.6083871,19.19971137,19.27395077,19.26001935,17.69194428,17.45693017,17.86634043,17.64956891,16.97383552,16.97614335,18.75532764,18.98993702,16.93195026
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,37.00272839,38.19771769,37.57482702,36.70829457,35.68362236,32.89624176,32.49110757,32.55389269,32.06577595,33.1983854,34.46371996,37.70179453,35.29720207,36.90630596,34.55007498,34.11263524,32.06745168,31.39572697,29.46459955,27.76732812,25.86630305,24.78703796,26.41778814,25.54799016,22.70748415,21.63662644,22.58074644,21.11036742,18.60193589,16.0012444,14.94895785,16.71891273,18.16377248,18.4437831,18.36501195,16.42797372,14.80093731,14.00455833,12.85665776,11.37331719,11.00964326,13.00894327,13.93335049,12.71395283,11.7935958,12.70973478,13.41764549,9.947938156,13.01447978,13.79622635,10.0422289,12.86483958,11.7708565,9.440420725,10.69651341,10.18482448,9.950203385,9.667473664,10.72799028,11.27890078,10.89748045
Peru,PER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.05451824,19.15635254,18.16816283,17.08367166,16.50746863,16.07628123,16.15678714,16.83248019,16.70975155,16.00105363,16.71561985,15.96055655,15.02058831,14.87420686,14.61005359,14.83788831,13.9689829,27.94337556,11.65864721,9.774950136,,,,,,,,,,,,7.86239612,7.818050407,8.291640497,8.41558547,8.038216243,8.504048493,8.048158549,8.378335158,8.264501734,8.069374917,7.893626696,7.523963236,7.312919344,6.934433062,6.854264623,6.60348433,6.705808385,7.160941146,7.403906656,6.827997236,7.100110137,6.725234241,6.668310165,6.804247414,7.04564406,6.935034617,6.77975956,6.885842851,6.853031035,7.715846373,7.12151916,7.147352932
Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.70818864,23.64538166,23.80502357,24.40456161,23.75972784,24.26698616,24.24955486,24.43063987,26.12838646,26.79085744,26.35887827,27.05289607,26.21745069,27.19911785,27.63000311,26.94469022,25.91656233,25.38149293,24.91105774,24.18173258,22.03158341,21.80806218,20.42304853,19.52398096,21.68529695,21.59446502,21.02938391,21.07943536,20.1104545,19.86511011,19.15984289,18.33846147,19.10732173,18.9079535,19.26003585,18.92514588,18.0136454,16.44910207,14.74667331,15.19435542,13.94109439,13.3028093,13.44841341,13.15094766,13.98440369,13.517547,13.36124911,13.60650762,14.51607476,14.54021332,13.74886505,14.09573515,13.09580701,12.4734251,12.27168162,10.99649915,10.20512553,10.18295413,9.650140358,8.820323747,10.18531103,10.06916402,9.551768044
Poland,POL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.577580711,5.165583461,4.502068575,3.876607429,3.25278342,3.126724321,3.253415017,2.725759467,2.609803199,3.292604901,2.918942384,2.691992284,3.045537377,2.592622267,2.558918387,2.93453284,3.196748798,3.008360311,3.246190785,2.993028146,2.503070664,2.645363033,3.010348024,2.414618158,2.369464259,2.568837715,2.241855933,2.802102772
Portugal,PRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800441728,4.590746117,3.831063444,3.541716439,3.289172486,3.109748284,2.960749574,2.722890862,2.651180796,2.60214118,2.303493354,2.253137515,1.99815594,1.963771852,1.950626212,1.937081961,1.834016028,1.924107699,2.095482699,2.076111165,2.099443926,2.065810984,2.095868576,2.036529883,2.088548542,2.173939659,2.150372134,1.854789542
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.693244282,,,8.994686322,7.453802762,6.153045289,5.393471061,4.812183316,4.27987924,3.490483556,3.171986414,3.125664093,2.964180189,2.600536959,3.720331043,3.303123818,3.183328502,2.67785973,2.94312584,2.723137255,2.634368008,2.298238247,2.314455805,2.265492053,1.798294595,1.759063935,1.693829427,1.711493478,1.516724905,1.524437879,1.418445788,1.391580415,1.212806194,1.113956233,0.930194356,0.746588339,0.828612883,0.967065023,0.807411845,0.580729932,0.660110402,0.587789921,0.533623741,0.563162692,0.626600481,0.594971397,0.590822137,0.480571207,0.55394391,0.588365897,0.835524637,0.792213784,0.803821797,0.826451928,0.846398779,0.826985117,0.805660904,0.818676214,0.707917443,0.682321472,0.661004607,0.673046024,0.666301538
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372799554,0.37593985,0.256795869,0.234640393,0.181799294,0.133258478,0.121835107,0.109942375,0.124647567,0.123319456,0.117906612,0.09660604,0.094196462,0.096022952,0.117168463,0.161318389,0.18387227,0.214741537,0.218257646,0.260005315,0.338750396,0.29823968,0.256493154
Romania,ROU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.80906866,18.87109215,19.03901015,20.99142535,19.88540057,18.16282553,17.5390992,17.51051957,14.37943995,12.64911186,10.85391805,13.1496004,11.34243769,11.91438409,12.70551146,8.486104289,7.820806587,5.501500971,6.30189321,6.116432948,5.178312099,5.951209743,4.540402567,5.509996867,4.948552528,4.425960741,4.292247849,4.438847528,4.564559454,4.420082599,4.178854038,4.762592363,3.795267034
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60209424,15.46103695,13.77189846,7.263364019,7.557203778,6.109561032,6.692231083,6.549375242,5.869762144,5.103393148,6.580647609,5.751715628,5.875721568,5.565713753,5.502946052,4.904441948,4.255916006,3.861312471,3.778901706,3.753341188,4.084448697,3.343898249,3.150725721,2.926030878,2.993600488,3.360605488,3.873104487,3.840217285,3.55363209,3.394253381,3.530302914,4.006351634,3.937600101,3.820767644
Rwanda,RWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,74.7917036,74.86692042,65.8510862,65.28338284,65.79065748,61.61891646,61.1785886,59.55947346,61.0245943,59.13528282,49.21356729,49.21609962,46.46098263,42.41825691,49.0381619,45.84683654,40.73711832,39.78374881,38.20267386,40.83752643,41.83583629,37.52634621,37.7091067,39.22077183,40.30891083,32.54599393,32.13270694,33.23761507,33.73489259,49.75874611,44.00044946,47.18929222,45.96095226,45.51746118,31.54568133,31.18498967,31.79405593,30.19463497,33.03538344,33.89523466,33.77560492,30.02611436,26.0684922,24.78051935,25.35752949,24.31447543,23.8371927,24.76543841,24.92031317,24.68831935,23.98101428,25.15270915,26.34544257,24.62271976,23.5606353,26.65591778,24.0703111,24.88697499
Samoa,WSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08274746,17.77812658,18.13490209,20.16169151,18.41417421,15.98403827,15.07635498,13.22813381,11.99225936,10.98887754,11.74036811,12.48657504,10.98600218,10.66498955,10.02985764,11.23740502,10.14209487,8.749147681,8.990625425,9.366986952,8.977430641,8.323953649,8.644397677,9.907575642,9.147660338,9.104548751,9.536282216,9.852790569,9.992649875
San Marino,SMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02005411,0.013623873,0.02047886,0.016406698,0.015277476,0.014100917,0.016625393,
Sao Tome and Principe,STP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41075203,10.89067238,10.62717814,10.16306713,9.007664638,9.068806294,9.764779018,9.477674521,10.491623,11.63189303,12.33190744,12.86572929,13.40696034,13.27957686,14.13486907,13.05140223,12.74751871,11.81812221,11.92965534,14.1470498,15.26617676,13.87474554
Saudi Arabia,SAU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,4.934996099,4.919251112,4.227622118,3.291249186,2.808568005,2.192982456,0.829942437,0.915334589,0.774541914,1.14751779,1.499609706,1.184237826,0.953631931,0.971819169,1.552345746,2.11029649,2.701407635,3.603335477,4.842556363,5.614290922,6.230806701,6.25628387,5.636002497,5.365365042,5.542526792,5.99861436,6.085968828,5.848701613,5.367802609,5.351919605,6.140717431,5.654319725,4.900933049,5.134855673,5.037537516,4.471881761,3.868355933,3.185401671,2.919961941,2.742767478,2.292690785,2.830434331,2.619073222,2.155175811,2.070931153,2.170009678,2.288633673,2.772920529,2.947027027,2.867452624,2.481628909,2.559547773,2.960250472,2.67515943,2.40492088
Senegal,SEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.28675331,23.68080626,22.54462733,23.29377695,23.72780335,24.98596676,25.54105973,23.38996241,25.46277182,23.07162909,23.71914204,20.64979506,24.26832184,22.26364875,23.48955479,29.77939452,29.75666326,26.99630651,20.79958183,23.62593011,18.51957652,20.66362305,21.19901185,17.02754186,18.42825824,21.32741123,22.02123092,22.62280867,19.2870748,21.17534677,18.46614165,18.69641193,17.14343299,19.1653614,17.74000795,19.47016467,18.3370626,18.19140422,17.83192777,17.37601174,16.4392452,16.25243231,13.38078013,15.49109984,14.20179954,15.18039641,13.39515159,12.24591057,14.68662702,16.10773362,15.94526154,12.94706104,14.09769235,13.72488038,13.36876508,14.28257673,14.41402039,14.98203382,14.98751956,14.89627212,16.14877948,15.55126462,16.34097632
Serbia,SRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41538312,17.75206614,16.80955634,16.53547946,18.4179718,17.07003378,14.65274338,9.767147703,8.085460539,8.530454663,6.739387841,6.817562637,6.119036075,7.44473842,7.201488925,6.602459074,7.44515092,6.434658119,7.414216373,7.06588326,6.713852384,6.811151268,6.014153757,6.342783371,5.954416345,6.343350028,6.293190057,6.459893678
Seychelles,SYC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,9.621849314,9.164639092,8.406186954,7.296190594,6.382320679,7.300142332,5.97139548,7.229668433,6.021502317,5.368831591,5.613071391,4.941828642,4.416819503,4.00830831,4.48913069,4.459657733,3.572143071,3.896401545,3.856224104,3.895702723,3.636484341,3.259339651,2.455181099,2.894373578,2.641002732,2.637844003,2.693623391,2.461447811,3.227104375,3.038009153,2.782263379,2.627902522,2.536321561,2.24128897,2.235459346,2.193462184,1.999852799,2.712760347,2.330754934,2.053074466,1.914912283,2.131807866,2.078348485,2.129554451,1.961245356,2.444662638,2.590908534
Sierra Leone,SLE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,34.83705024,31.04791586,30.96569724,34.22406968,32.43194476,26.76356162,25.99386478,28.47093713,29.67782653,29.46220979,32.22527413,35.66807667,38.61644228,36.38148525,31.97070148,30.01938126,30.37646041,29.3298251,33.59301963,36.56521507,38.57849423,42.79258452,34.73005578,42.46344301,43.31348188,42.50861916,44.02862196,36.7450502,35.88728794,40.30245175,37.39516068,39.95456184,45.21014645,57.39560378,59.40206996,59.86649046,55.01416209,45.79097556,46.85367105,46.90233015,49.10711046,50.10287186,50.91518886,52.95665109,54.09047919,56.05780654,52.93994507,54.78472173,50.76048745,47.98330893,51.79229087,58.75613744,57.74673782,60.60988109,58.93441329,58.15447086,59.48739589,57.44878664,60.44611346
